Source, Target
412708728,341866567
414218319,47452040
1271987860577517568,37044121
626984632,61521038
237594523,215632349
237594523,47338701
300638343,1342125115383939073
739845530612830208,47452040
715244769,256360738
817207955930001409,24990450
1363561650624733184,14079041
212468225,3257047456
2673432539,3375064758
2673432539,3234862179
23601374,17823761
51852542,2352629420
321482430,579377522
1058965681671028736,3188558830
35617919,14079041
371288369,276713213
4492249646,575497430
396106258,20199202
2287331581,40550119
150671052,1342125115383939073
3302256527,119925381
3269322830,237281828
1364751078659477504,20139753
168123931,158458133
1072189285,18681111
1435257575482740741,2352629420
1099109729308008448,743129088
1366925295291424768,272185225
1356073687691141121,414218319
1580475270,1942107584
1442893993935716361,1342125115383939073
392132054,211564038
207703739,18681111
1419489038747070467,2513973205
928451444633563136,2715275551
1119464753318043649,1162219997977960449
1440690378533838857,739149720
2931943245,58319221
1727398412,21410801
1444061901172854786,791282631006621696
2938869339,205786669
1243723946660421637,85428184
2476755039,1942107584
1331773252792770560,1899063048
901618905076174848,2852899113
339780511,24692082
980817985668550656,1125543746697924609
53694666,47452040
1445437990940004352,247412217
1243574020802367488,739149720
1055536236,720579941184757760
1055536236,408072407
68670486,177347829
451989089,1707636642
1077731978,739149720
1271115442573185024,61521038
969744550955749383,341866567
26577630,14538949
1391981080945643523,158095776
46232947,14079041
46232947,4568748862
293745266,272185225
415532452,261772246
3107597132,1044738781171961856
1183316407104266241,1707636642
982472677775454209,211564038
3295839203,720579941184757760
880913594531139584,17823761
1911858061,20199202
1097694473952342022,3375064758
1388650232100134915,280552762
14100537,412708728
820656479812227073,29754743
1325249450793701376,1166717268975333376
1427996716138127360,40550119
1347691972358778885,412708728
1365678726,714340176
1365678726,366225624
1295377965438644235,215632349
322090834,1125543746697924609
1342962255248424961,3188558830
1195026680609292288,1707636642
1116360718687690758,215632349
1116360718687690758,38625077
1116360718687690758,1002181382
1116360718687690758,16180205
1116360718687690758,564207331
1116360718687690758,989311745100566529
1116360718687690758,1063494232126689280
1116360718687690758,277332906
1116360718687690758,366225624
3375064758,2852899113
36133644,2852899113
976345683681619968,40550119
366785595,417389780
2849064914,341866567
2849064914,4026045455
343059330,22849568
64123717,14079041
18420573,256360738
957106791753555968,360677740
751054068974575616,14079041
1186136760981454854,14538949
854065048683204615,158458133
317823907,17969963
952759886,269930134
474883984,45848808
1258133514421239813,17823761
2198792101,1318671397560979456
2198792101,40550119
744660163873771520,2352629420
726025903,1342125115383939073
1263514760584167424,1342125115383939073
714569357267853312,283226685
714569357267853312,1381435843492085760
714569357267853312,1086084557009575936
714569357267853312,1942107584
739149720,1143342270399373313
1136772811656126464,21951711
270307297,1278253171
454774863,1143229947932229632
772948513,2800741820
3333795492,2800741820
3333795492,269930134
2209473078,85428184
838196271571591168,1707636642
18386792,29754743
1166799265806503936,577727470
262522708,343059330
1370402422062002179,321752222
1429982282891239433,24913022
1434265814325202944,40246161
1087134051914395648,277332906
791076864,2352629420
121949981,1166717268975333376
121949981,1686740173
1172475064870027264,2344419362
1443468994107822081,215632349
941115769429024769,1063494232126689280
1313732971061362690,269930134
2305422800,360677740
242885214,280552762
1354230346586447877,20199202
469747759,40550119
432114850,1125543746697924609
1166000110586626048,17823761
884527637569323009,2891740872
369653658,2513973205
1434643524495020043,272250877
75984040,412708728
75984040,714340176
75984040,883774859452579840
586195164,14079041
2902344555,360677740
564257648,22849568
1027229536902098944,35863342
2316626342,25127782
1925354744,2530008414
958204773282533376,45976740
1445751022526160908,2678072299
1183078912265355265,211564038
98767459,22849568
87297879,1342125115383939073
753394222267527168,266048357
373580557,1002181382
1430260512688902150,23491400
2468436247,2332742508
3308781515,720579941184757760
3308781515,215632349
2273880732,2513973205
1302114263771668481,14079041
24181491,37044121
1309179346565898241,47452040
2231471516,1895316878
1352351686778630145,85428184
1413321993470943237,45976740
603011131,1143229947932229632
1438876255202406406,2344419362
1438876255202406406,16180205
1375883715776294914,196717787
1002002024,1707636642
51384524,1170770038208565248
724114092672335874,1002181382
552725069,283226685
1184298786329448448,1942107584
334954251,24913022
101915304,366225624
1252767510983737344,2242940071
1099811037975642112,1143229947932229632
1388988366247575559,1342125115383939073
1326022742286749696,21410801
1388801354244702209,3356795013
961162177,22849568
1389555148318404610,631988630
1151641780267261952,17823761
27320189,234550882
1215379886887428096,3242606862
1184882383,2800741820
257699447,172004509
2397398196,2530008414
807034969902252032,883774859452579840
1353486048618274816,94176238
4866566489,1895316878
3058888765,283226685
1173239638116446208,22849568
42894434,2715275551
3078011282,2848993491
32691118,2891740872
544080126,3299711869
1336660494,215632349
957190068594130946,1170770038208565248
1074149416699719681,883774859452579840
825518936733085696,564207331
43199433,1104590774
969376788525830146,14538949
35107179,21410801
366074756,196717787
359672860,1318671397560979456
82679357,45848808
82679357,989311745100566529
82679357,2937436849
82679357,21951711
82679357,277332906
3418588623,335361064
3418588623,2530008414
3418588623,86384661
710270422290403328,1899063048
763168867371843584,256552850
1575198925,269930134
1301995158485958656,266048357
1260291453973983232,2352629420
1601907697,1026225299057389569
29823611,277332906
1393039117110317058,2344419362
236055343,109144163
320919057,339752726
2812908133,1707636642
1325519307359490048,414218319
590735039,593944500
95577307,21410801
43948485,40550119
136332449,3363252329
623936216,20199202
2873956499,360677740
4803873902,17823761
4803873902,1203545123356839936
1147245556651233280,272185225
918919026344120321,2715275551
37813045,47452040
24574252,2513973205
1440809899500335110,360677740
1334205408110551042,335361064
1071298949837770753,408072407
915968072,1382491059247255554
885818088,1722999380
227849419,1171073846335721472
2493753559,1646334073
778842486,215632349
124839366,2254171724
263750524,1143342270399373313
1357001901229899777,47338701
990301302264479749,25127782
1136065885456740352,16279532
1335377050878676992,44070432
138710067,14079041
1441961640459599874,3363252329
2793008984,1319298517
120187876,280552762
178544594,36133644
2838327755,47338701
1559780652,1646334073
2291354802,36133644
1352707350784659456,256775505
1417352097150816256,18681111
1427768108614291465,283226685
1117485007944048640,109144163
1297264458,85428184
1194794785762004993,266855812
26089782,1895316878
1446289055935864836,1895316878
412499776,1086084557009575936
416476088,737359208945844224
1028871362499305473,61521038
1438317451469541377,234550882
546527413,36133644
546527413,24913022
546527413,272250877
1323421765658431488,61521038
280677070,412708728
280677070,3530226858
280677070,129395750
2332742508,377588094
1347272097786171394,22849568
1347272097786171394,341866567
2344419362,335361064
2344419362,593944500
2344419362,739149720
252150132,283226685
252150132,47338701
4787666543,272185225
1454456569,2352629420
587733016,1722999380
823265236916416512,40246161
1168589910825213952,3025416359
753744536887824385,578640179
753744536887824385,23491400
753744536887824385,22849568
753744536887824385,294660973
1269692602204532738,119925381
853722212741898240,3025416359
853722212741898240,791282631006621696
43089397,2513973205
2323751900,1063494232126689280
1213405462021853185,720083863830069249
1213405462021853185,739149720
1213405462021853185,714340176
1213405462021853185,25127782
1213405462021853185,2852899113
1213405462021853185,1646334073
1213405462021853185,360677740
1213405462021853185,24913022
1213405462021853185,1283934079
1213405462021853185,119925381
1213405462021853185,38625077
1213405462021853185,2891740872
1213405462021853185,215632349
1213405462021853185,414218319
1213405462021853185,23491400
1213405462021853185,1382491059247255554
1213405462021853185,45848808
1213405462021853185,3188558830
1213405462021853185,3299711869
1213405462021853185,18681111
1213405462021853185,24692082
1213405462021853185,377588094
2983179809,16220555
3188558830,1381435843492085760
3188558830,211564038
222386937,1899063048
261788602,2149496034
261788602,277332906
261788602,294660973
292468351,17823761
292468351,737359208945844224
292468351,86384661
292468351,20199202
292468351,47338701
292468351,720083863830069249
292468351,249221867
292468351,2530008414
292468351,1646334073
292468351,282526718
22849568,16014404
22849568,2149496034
22849568,119925381
19893907,22849568
19893907,1034798285389737984
1729880688,2848993491
1361500715659755520,1342125115383939073
700287952,417389780
169268197,234550882
169268197,1203545123356839936
169268197,272250877
18622393,2937436849
1304185921433227264,631988630
97121931,47338701
1699266222,1002181382
1699266222,283226685
1699266222,1318671397560979456
729194378779078656,4026045455
729194378779078656,3188558830
2752659114,32915303
2752659114,34606493
2752659114,2513973205
2752659114,277332906
373460084,14079041
373460084,408072407
908018227040710656,737359208945844224
245149238,739149720
245149238,215632349
245149238,1002181382
245149238,205786669
3242606862,417389780
29891001,1143229947932229632
29891001,20199202
29891001,3530226858
29891001,1203545123356839936
29891001,417389780
276713213,215632349
276713213,739149720
1424060815947206662,2352629420
1424060815947206662,2891740872
609432652,211564038
609432652,17823761
609432652,274507495
609432652,335361064
609432652,20199202
609432652,2555308646
609432652,196717787
609432652,177347829
609432652,3115495914
609432652,23491400
609432652,360677740
609432652,2800741820
609432652,65666257
609432652,266048357
609432652,2149496034
609432652,14079041
609432652,2848993491
609432652,1942107584
609432652,294660973
609432652,1722999380
609432652,737359208945844224
609432652,215632349
609432652,412708728
609432652,2852899113
609432652,277332906
609432652,1381435843492085760
609432652,2344419362
234550882,2555308646
1427258589077508100,989311745100566529
1427258589077508100,94176238
44171755,2332742508
41043869,24990450
41043869,814078628
41043869,2891740872
41043869,335361064
41043869,211564038
41043869,1942107584
578640179,94176238
578640179,360677740
578640179,36133644
578640179,256360738
132210296,196717787
132210296,47452040
923683393,739149720
1245003009555419137,177347829
1267504449087553539,14079041
1267504449087553539,339752726
407943040,175259033
240908125,3025416359
1057988206963056640,339752726
130857133,86384661
1441410998355726344,2891740872
24819740,1283934079
1412813687811760135,215632349
2762829798,273262205
1317417438640697344,215632349
1185990712132812800,25127782
711980580813066240,1382336580518621186
711980580813066240,129395750
711980580813066240,3188558830
711980580813066240,215632349
711980580813066240,23491400
711980580813066240,2891740872
711980580813066240,1143229947932229632
3237884919,45976740
9455112,47338701
19198775,1707636642
22630846,2800741820
1434341584670273544,1707636642
844292741077061632,47338701
844292741077061632,176207343
1300624324206817280,277332906
1300624324206817280,272185225
1332164996592066561,25813888
337816824,321752222
153798495,21951711
1249204176548245504,3025416359
3092462976,86384661
547671992,943174774154498048
547671992,119925381
151547845,593944500
151547845,335769776
23554969,739149720
1314208704,1851503720
808450734240972800,475298690
808450734240972800,196717787
808450734240972800,282526718
204846220,2715275551
19478009,61521038
19478009,47452040
19478009,1899063048
18940341,408072407
62292631,2715275551
1239692519094575104,593944500
64261339,277332906
271989352,24990450
271989352,1086084557009575936
271989352,47338701
271989352,29754743
271989352,2352629420
271989352,22849568
66334416,189349553
756584190112591872,739149720
756584190112591872,215632349
24459228,1026225299057389569
771870952544096257,1646334073
1242251887,564207331
15908286,22849568
1390840055200108546,269930134
2408260398,24913022
488067802,266048357
1511667030,524557553
1511667030,40550119
1511667030,47452040
579614622,2242940071
728304522662043648,3025416359
728304522662043648,1707636642
1092960066,408072407
64099329,414218319
1393055510480441345,272250877
2555583872,1406573892
2452465303,2530008414
2452465303,85428184
2452465303,578640179
2452465303,23491400
4298769753,401738614
572827030,1427258589077508100
1414623993529880576,40550119
1255927911045095425,739149720
1255927911045095425,1707636642
1373016955,2352629420
1373016955,631988630
1373016955,277332906
1373016955,215632349
2720800274,1420552213253038080
57661541,408072407
708739471,803381983
722623738672517120,86384661
157591483,14079041
1390378070482165763,2513973205
1390378070482165763,343059330
2707780448,493488747
2707780448,16220555
898554931271127042,1086084557009575936
525857359,215632349
525857359,25127782
525857359,280552762
525857359,14079041
2536457582,1063494232126689280
2536457582,268528986
2536457582,1278253171
2536457582,29754743
2536457582,2254171724
2536457582,20199202
2536457582,412708728
2536457582,17823761
2536457582,272250877
2536457582,3402128080
2536457582,1342125115383939073
2536457582,269930134
1357304889831878657,14079041
1243221104560345090,85428184
1243221104560345090,417389780
431141725,269930134
1244435052,341866567
1244435052,261772246
1244435052,1143229947932229632
382223500,2344419362
535452718,24990450
1293199610178080775,22849568
12923812,20199202
16272844,1895316878
16272844,1604931252
16272844,14538949
16272844,1203545123356839936
16272844,1063494232126689280
16272844,61521038
16272844,269930134
16272844,791282631006621696
16272844,2229187188
16272844,4104867797
16272844,83508245
16272844,417389780
16272844,86384661
16272844,2800741820
16272844,211564038
16272844,2242940071
16272844,714340176
16272844,1034798285389737984
16272844,129395750
16272844,720579941184757760
16272844,45976740
16272844,1072270926
16272844,739149720
16272844,2352629420
16272844,277332906
16272844,16014404
16272844,1278253171
16272844,1170770038208565248
16272844,119925381
16272844,16220555
16272844,1360838234
16272844,737359208945844224
16272844,248866864
16272844,273262205
16272844,1381435843492085760
16272844,29754743
16272844,2678072299
16272844,2530008414
16272844,382949896
16272844,177347829
16272844,35863342
16272844,3257047456
16272844,20199202
16272844,1390883714
16272844,414218319
16272844,341866567
16272844,266048357
16272844,415774799
16272844,19634262
16272844,205786669
16272844,40550119
16272844,25127782
16272844,3188558830
16272844,272185225
16272844,215632349
16272844,240786249
16272844,1707636642
16272844,1646334073
16272844,294660973
16272844,1318671397560979456
16272844,2891740872
16272844,631988630
16272844,2513973205
16272844,47158291
16272844,270570153
16272844,14079041
16272844,343059330
16272844,2149496034
16272844,360677740
16272844,1420552213253038080
16272844,274507495
16272844,218952640
16272844,198927392
16272844,3409346380
16272844,17823761
16272844,109144163
16272844,1722999380
16272844,3358671
16272844,22849568
16272844,38625077
16272844,3071709259
16272844,1143229947932229632
16272844,16180205
16272844,1406573892
16272844,593944500
16272844,85428184
16272844,1166717268975333376
16272844,412708728
16272844,3363252329
16272844,266855812
16272844,21410801
16272844,488052222
16272844,47452040
16272844,234550882
16272844,1162219997977960449
16272844,1382491059247255554
16272844,577727470
16272844,280552762
16272844,158458133
16272844,2332742508
16272844,36133644
16272844,417524720
16272844,37044121
16272844,24692082
16272844,16279532
335769776,3188558830
16279532,205786669
2322580746,631988630
240786249,1382491059247255554
240786249,414218319
240786249,40550119
500232993,283226685
1002181382,256360738
2229187188,266855812
415774799,493488747
579377522,739149720
1143342270399373313,268832287
272185225,631988630
1144289639924207616,40550119
1144289639924207616,14538949
1144289639924207616,321752222
1144289639924207616,1646334073
43510607,343059330
43510607,3358671
43510607,29754743
43510607,2937436849
43510607,1170770038208565248
43510607,417389780
256775505,15810950
339752726,17823761
339752726,215632349
339752726,86384661
339752726,45848808
249221867,1170770038208565248
249221867,2852899113
488052222,1420552213253038080
488052222,211564038
246466184,3188558830
295951367,417389780
973087261,21951711
1321710295245447169,3530226858
48369926,29754743
1438956476588957701,737359208945844224
385008014,1086084557009575936
918152297544380417,245954929
33562561,196717787
987136895162384384,2352629420
1327442450957303809,3356795013
870473605473198080,488052222
35337644,2352629420
1103832363363127297,29754743
1243323314652602368,25813888
1268045786312593408,108413104
17355421,2352629420
24348660,294660973
14247924,1646334073
106512310,37044121
1269254845615095810,36133644
1219578234,47692251
1380813355,276713213
883334379023597568,1342125115383939073
58878834,14538949
912346683291389953,256360738
3179475258,245954929
245939022,196717787
363654070,61521038
3071603495,2242940071
573788425,205786669
878490462,335361064
1423385158263132168,883774859452579840
1268728504964825088,25127782
46894332,215632349
136160953,414218319
107218304,272185225
73411833,2800741820
1405971529217740812,1170770038208565248
1275123310788063233,211564038
1173035282461089793,1170770038208565248
1445090669643517961,40550119
1389241812276023296,158458133
501994958,277332906
2799175653,335769776
1429555219457773581,3115495914
1668333199,739149720
1218019404992196609,45976740
1366204146957885445,23491400
1198972583288459265,47338701
1433247289330577408,1957288050
502160853,2715275551
41520537,1360838234
1294478815628890112,20199202
395394840,14538949
1151704477,2848993491
1044711566354960384,2352629420
1271855851330916353,417389780
1497052201,22849568
975757898004549633,2530008414
3245708989,276713213
1267640853000007680,283226685
29917096,47452040
245373521,215632349
1420482733135040522,1143229947932229632
1242510089145266182,739149720
28737527,964829521
1731401322,15810950
979870450577686528,211564038
1354922263418523648,343059330
24951781,3409346380
15613754,575497430
100851235,24990450
59243738,1318671397560979456
17360968,1722999380
360129945,272185225
1174006316412674048,1406573892
21809306,86384661
1134558647835430912,577727470
855478711,720579941184757760
25178951,4026045455
52350953,24990450
52350953,22849568
20796969,1646334073
55158039,578640179
1401659310015397889,366225624
215896862,29754743
4540976253,1942107584
56016987,61521038
1357857933019598849,15810950
1125841354716696576,25127782
1125841354716696576,1942107584
793343793642680320,417524720
48219360,29754743
399184212,24913022
827222807121637377,417524720
1138228267,272250877
1671821988,2352629420
2321539819,94176238
2321539819,2249182471
2321539819,3188558830
2321539819,21410801
1337935917298962434,47692251
1055170328442224641,47158291
325805788,335361064
1128406689802276865,283226685
1560811022,47338701
1264568784318345218,14079041
254240108,739149720
2237957942,21410801
387828045,47338701
3355188729,14079041
1483945802,94176238
1663608300,23491400
1335613030852386817,1942107584
1335613030852386817,577727470
2678629590,1707636642
884681534,22849568
884681534,1722999380
420536762,1942107584
4329525312,3188558830
1547244656,24913022
109341612,29754743
108689047,737359208945844224
1223265601147342848,3234862179
297968019,106524304
183758895,211564038
45932749,14079041
418786259,240786249
70240459,1722999380
1606592767,14079041
1047167241119326211,414218319
978673214283853825,412708728
17136419,2149496034
1242152485,196717787
4445748801,737359208945844224
1413908511461945350,24913022
1314819918328729600,3402128080
1140532022,45976740
