Id,Label,timeset,communityid,twittername,first name,last name,political affiliation,indegree,outdegree,degree,eigencentrality
961989099623137280,,,2,,,,,0,0,0,0
939007961388662784,,,2,,,,,0,0,0,0
965478102594863104,,,2,,,,,0,4,4,0
907302868645953537,,,2,,,,,0,2,2,0
982630470008553474,,,2,,,,,0,3,3,0
62664213,,,2,,,,,0,0,0,0
57527830,,,2,,,,,0,0,0,0
47279641,,,2,,,,,0,0,0,0
20442664,,,2,,,,,0,0,0,0
705007146,,,2,,,,,0,0,0,0
1595223594,,,2,,,,,0,0,0,0
529665584,,,2,,,,,0,2,2,0
2478837301,,,2,,,,,0,0,0,0
302984766,,,2,,,,,0,4,4,0
116837959,,,2,,,,,0,0,0,0
511037012,,,2,,,,,0,0,0,0
40537685,,,2,,,,,0,0,0,0
750513752,,,2,,,,,0,0,0,0
334294620,,,2,,,,,0,2,2,0
263163489,,,2,,,,,0,0,0,0
549023337,,,2,,,,,0,0,0,0
20098677,,,2,,,,,0,0,0,0
3320688247,,,2,,,,,0,0,0,0
1219923578,,,2,,,,,0,0,0,0
4026420858,,,2,,,,,0,0,0,0
913714530961838080,,,2,,,,,0,0,0,0
1414623993529880576,,,2,,,,,0,0,0,0
1109676125490499584,,,2,,,,,0,0,0,0
1199890847954882560,,,2,,,,,0,0,0,0
1197522605760303104,,,2,,,,,0,0,0,0
1181627354621399040,,,2,,,,,0,0,0,0
1308274897630777344,,,2,,,,,0,0,0,0
1080529497152278528,,,2,,,,,0,0,0,0
1304185921433227264,,,2,,,,,0,0,0,0
994260608236376064,,,2,,,,,0,0,0,0
1005823371144318977,,,2,,,,,0,0,0,0
1432511719620988929,,,2,,,,,0,0,0,0
11423372,,,2,,,,,0,0,0,0
1300849593358471170,,,2,,,,,0,0,0,0
998962971517898754,,,2,,,,,0,0,0,0
1411006381117919235,,,2,,,,,0,0,0,0
106524304,,,2,,,,Activist Organization,6,0,6,0.01891
1261311256151183362,,,2,,,,,0,0,0,0
19893907,,,2,,,,,0,2,2,0
261729940,,,2,,,,,0,0,0,0
1430999852520034308,,,2,,,,,0,0,0,0
1438871779779530755,,,2,,,,,0,0,0,0
88100513,,,2,,,,,0,0,0,0
1201788959719936007,,,2,,,,,0,0,0,0
378351271,,,2,,,,,0,0,0,0
1249738426792005640,,,2,,,,,0,2,2,0
1273760349167276034,,,2,,,,,0,0,0,0
50319022,,,2,,,,,0,0,0,0
463433398,,,2,,,,,0,0,0,0
2247495353,,,2,,,,,0,0,0,0
120139457,,,2,,,,,0,0,0,0
2466115268,,,2,,,,,0,0,0,0
66334416,,,2,,,,,0,0,0,0
17026781,,,2,,,,,0,0,0,0
3226840807,,,2,,,,,0,0,0,0
18616042,,,2,,,,,0,0,0,0
87863020,,,2,,,,,0,0,0,0
268824309,,,2,,,,,0,0,0,0
1556631295,,,2,,,,,0,0,0,0
1071951545212723200,,,2,,,,,0,0,0,0
981670040062779392,,,2,,,,,0,0,0,0
1057988206963056640,,,2,,,,,0,0,0,0
902279007235858433,,,2,,,,,0,0,0,0
4744498950,,,2,,,,,0,0,0,0
1096251117745332226,,,2,,,,,0,0,0,0
14257934,,,2,,,,,0,0,0,0
4731285264,,,2,,,,,0,0,0,0
107900713,,,2,,,,,0,3,3,0
380981038,,,2,,,,,0,0,0,0
185290543,,,2,,,,,0,0,0,0
23424817,,,2,,,,,0,0,0,0
84447036,,,2,,,,,0,0,0,0
2367303485,,,2,,,,,0,0,0,0
547245887,,,2,,,,,0,0,0,0
314093378,,,2,,,,,0,0,0,0
19050314,,,2,,,,,0,0,0,0
823397168975409152,,,2,,,,,0,0,0,0
908018227040710656,,,2,,,,,0,0,0,0
865300797130764288,,,2,,,,,0,0,0,0
816308397360508928,,,2,,,,,0,0,0,0
77254498,,,2,,,,,0,2,2,0
3351916392,,,2,,,,,0,0,0,0
26840937,,,2,,,,,0,0,0,0
312422268,,,2,,,,,0,2,2,0
70315912,,,2,,,,,0,0,0,0
47452040,,,2,,,,Activist Organization,24,0,24,0.075638
290312086,,,2,,,,,0,0,0,0
2458783644,,,2,,,,,0,0,0,0
248065960,,,2,,,,,0,0,0,0
252399534,,,2,,,,,0,0,0,0
547671992,,,2,,,,,0,2,2,0
61542328,,,2,,,,,0,0,0,0
17174462,,,2,,,,,0,0,0,0
151547845,,,2,,,,,0,2,2,0
2762829798,,,2,,,,,0,0,0,0
2166755307,,,2,,,,,0,2,2,0
2440810478,,,2,,,,,0,0,0,0
416468980,,,2,,,,,0,3,3,0
22523896,,,2,,,,,0,0,0,0
247836666,,,2,,,,,0,0,0,0
285806588,,,2,,,,,0,0,0,0
421482494,,,2,,,,,0,3,3,0
942370814,,,2,,,,,0,0,0,0
880491635896922112,,,2,,,,,0,2,2,0
1438203438794412032,,,2,,,,,0,0,0,0
818467340895522817,,,2,,,,,0,0,0,0
728594002606428161,,,2,,,,,0,3,3,0
1338474046095233026,,,2,,,,,0,0,0,0
1416921060788801539,,,2,,,,,0,0,0,0
1404102585317986308,,,2,,,,,0,0,0,0
1438198932606160901,,,2,,,,,0,0,0,0
1424060815947206662,,,2,,,,,0,2,2,0
1161351506983038976,,,2,,,,,0,0,0,0
826573520238948353,,,2,,,,,0,0,0,0
1390840055200108546,,,2,,,,,0,0,0,0
1416997300199641091,,,2,,,,,0,0,0,0
1100509588175097860,,,2,,,,,0,0,0,0
1236010900693356549,,,2,,,,,0,0,0,0
1293199610178080775,,,2,,,,,0,0,0,0
1271509161717706760,,,2,,,,,0,2,2,0
1250830543119319042,,,2,,,,,0,2,2,0
19853321,,,2,,,,,0,2,2,0
1304210384367349770,,,2,,,,,0,0,0,0
915991337933078531,,,2,,,,,0,0,0,0
1363912931151384588,,,2,,,,,0,0,0,0
471625743,,,2,,,,,0,0,0,0
21508112,,,2,,,,,0,0,0,0
1419756165055975441,,,2,,,,,0,0,0,0
1424797446845173778,,,2,,,,,0,0,0,0
1419998048562909204,,,2,,,,,0,0,0,0
275836959,,,2,,,,,0,0,0,0
386330680,,,2,,,,,0,0,0,0
334950457,,,2,,,,,0,0,0,0
2711875642,,,2,,,,,0,0,0,0
256069692,,,2,,,,,0,3,3,0
1309184065,,,2,,,,,0,0,0,0
862703683,,,2,,,,,0,0,0,0
243912778,,,2,,,,,0,0,0,0
331067472,,,2,,,,,0,0,0,0
102887506,,,2,,,,,0,0,0,0
431673426,,,2,,,,,0,0,0,0
1367920728,,,2,,,,,0,0,0,0
625193066,,,2,,,,,0,0,0,0
1353027698,,,2,,,,,0,0,0,0
4159606899,,,2,,,,,0,0,0,0
1601728627,,,2,,,,,0,0,0,0
831084798621782016,,,2,,,,,0,0,0,0
1280249212567818240,,,2,,,,,0,0,0,0
719223022813450240,,,2,,,,,0,0,0,0
1259289117805776896,,,2,,,,,0,0,0,0
1012406984719470592,,,2,,,,,0,0,0,0
718873385346797569,,,2,,,,,0,0,0,0
1120085915710263297,,,2,,,,,0,0,0,0
1233196108211294209,,,2,,,,,0,0,0,0
922963142300143616,,,2,,,,,0,0,0,0
1144704604442988544,,,2,,,,,0,2,2,0
120320139,,,2,,,,,0,0,0,0
1201532829860892673,,,2,,,,,0,0,0,0
233164948,,,2,,,,,0,0,0,0
128290965,,,2,,,,,0,0,0,0
246116520,,,2,,,,,0,0,0,0
16552108,,,2,,,,,0,2,2,0
4096225454,,,2,,,,,0,0,0,0
195899568,,,2,,,,,0,0,0,0
2813399220,,,2,,,,,0,0,0,0
1413820603,,,2,,,,,0,0,0,0
833818813,,,2,,,,,0,0,0,0
608694463,,,2,,,,,0,0,0,0
2253795524,,,2,,,,,0,0,0,0
2293461198,,,2,,,,,0,0,0,0
2289086672,,,2,,,,,0,0,0,0
4168143058,,,2,,,,,0,0,0,0
2465329364,,,2,,,,,0,0,0,0
3567831,,,2,,,,,0,0,0,0
262910171,,,2,,,,,0,0,0,0
1633538270,,,2,,,,,0,0,0,0
187805921,,,2,,,,,0,0,0,0
14799078,,,2,,,,,0,0,0,0
214708464,,,2,,,,,0,0,0,0
2552770807,,,2,,,,,0,0,0,0
558330112,,,2,,,,,0,0,0,0
771389564736905216,,,2,,,,,0,0,0,0
761458169386246144,,,2,,,,,0,0,0,0
825749016487010304,,,2,,,,,0,0,0,0
16240926,,,2,,,,,0,0,0,0
2715275551,,,2,,,,Activist Organization,18,0,18,0.086319
252875042,,,2,,,,,0,0,0,0
24752425,,,2,,,,,0,0,0,0
2380853546,,,2,,,,,0,0,0,0
27013422,,,2,,,,,0,0,0,0
72339761,,,2,,,,,0,0,0,0
1164864823882067968,,,2,,,,,0,2,2,0
729194378779078656,,,2,,,,,0,2,2,0
1123297838333603840,,,2,,,,,0,0,0,0
846920964113870848,,,2,,,,,0,0,0,0
266580278,,,2,,,,,0,2,2,0
3024400694,,,2,,,,,0,0,0,0
212463932,,,2,,,,,0,3,3,0
22491454,,,2,,,,,0,0,0,0
2699710783,,,2,,,,,0,0,0,0
279195976,,,2,,,,,0,0,0,0
1053529093285785601,,,2,,,,,0,0,0,0
1151231204923977729,,,2,,,,,0,0,0,0
1957597519,,,2,,,,,0,0,0,0
164368721,,,2,,,,,0,0,0,0
1024651602,,,2,,,,,0,0,0,0
39268708,,,2,,,,,0,0,0,0
15257975,,,2,,,,,0,2,2,0
94712187,,,2,,,,,0,0,0,0
2157244796,,,2,,,,,0,0,0,0
1305607384358727680,,,2,,,,,0,2,2,0
1310374181687537664,,,2,,,,,0,0,0,0
756909131533922304,,,2,,,,,0,0,0,0
847251704068190208,,,2,,,,,0,2,2,0
1265350869391781888,,,2,,,,,0,0,0,0
958043434568134656,,,2,,,,,0,0,0,0
870842873628864513,,,2,,,,,0,0,0,0
27652488,,,2,,,,,0,0,0,0
1260759194833006593,,,2,,,,,0,0,0,0
1257536517141966848,,,2,,,,,0,2,2,0
1253397325893873665,,,2,,,,,0,0,0,0
975860978830028801,,,2,,,,,0,0,0,0
2748289416,,,2,,,,,0,0,0,0
1239656154541600769,,,2,,,,,0,0,0,0
962255435766968322,,,2,,,,,0,0,0,0
624619918,,,2,,,,,0,0,0,0
1242785654368382979,,,2,,,,,0,0,0,0
867807149279162372,,,2,,,,,0,0,0,0
55841183,,,2,,,,,0,0,0,0
51311010,,,2,,,,,0,0,0,0
2221666722,,,2,,,,,0,2,2,0
84734389,,,2,,,,,0,2,2,0
3368587707,,,2,,,,,0,0,0,0
22630846,,,2,,,,,0,0,0,0
476484031,,,2,,,,,0,0,0,0
1881851268,,,2,,,,,0,0,0,0
208540102,,,2,,,,,0,0,0,0
2923254216,,,2,,,,,0,0,0,0
24728011,,,2,,,,,0,0,0,0
80728527,,,2,,,,,0,3,3,0
1508110801,,,2,,,,,0,0,0,0
4490072542,,,2,,,,,0,2,2,0
373477857,,,2,,,,,0,0,0,0
4759974372,,,2,,,,,0,0,0,0
65917423,,,2,,,,,0,0,0,0
415126004,,,2,,,,,0,0,0,0
822810047025659904,,,2,,,,,0,0,0,0
29651460,,,2,,,,,0,0,0,0
1430602059989008385,,,2,,,,,0,0,0,0
814289414,,,2,,,,,0,0,0,0
1433249159474200577,,,2,,,,,0,0,0,0
1396272483309862913,,,2,,,,,0,0,0,0
64434700,,,2,,,,,0,0,0,0
17912334,,,2,,,,,0,0,0,0
21426717,,,2,,,,,0,0,0,0
1643827760,,,2,,,,,0,0,0,0
39637553,,,2,,,,,0,0,0,0
382489139,,,2,,,,,0,0,0,0
702190134,,,2,,,,,0,0,0,0
17076793,,,2,,,,,0,0,0,0
70750793,,,2,,,,,0,0,0,0
525857359,,,2,,,,,0,4,4,0
1066840664,,,2,,,,,0,0,0,0
1249464937,,,2,,,,,0,0,0,0
1244435052,,,2,,,,,0,3,3,0
465916525,,,2,,,,,0,0,0,0
223523445,,,2,,,,,0,0,0,0
2651714172,,,2,,,,,0,0,0,0
1282257536,,,2,,,,,0,0,0,0
1441302197409435648,,,2,,,,,0,2,2,0
1064324514513702912,,,2,,,,,0,2,2,0
1347654502787076096,,,2,,,,,0,3,3,0
1371987122974904320,,,2,,,,,0,0,0,0
1243336421164732416,,,2,,,,,0,0,0,0
1428093463132655617,,,2,,,,,0,0,0,0
1124423281765797888,,,2,,,,,0,0,0,0
602083976,,,2,,,,,0,0,0,0
1386793782683652096,,,2,,,,,0,0,0,0
1122573500248510464,,,2,,,,,0,2,2,0
1176536298179284993,,,2,,,,,0,0,0,0
294539923,,,2,,,,,0,0,0,0
1446846657551683588,,,2,,,,,0,0,0,0
1406365981329346565,,,2,,,,,0,0,0,0
1384893312797003781,,,2,,,,,0,0,0,0
128586397,,,2,,,,,0,0,0,0
29586080,,,2,,,,,0,0,0,0
101905063,,,2,,,,,0,0,0,0
44618408,,,2,,,,,0,0,0,0
233149098,,,2,,,,,0,0,0,0
33936046,,,2,,,,,0,0,0,0
258405050,,,2,,,,,0,0,0,0
168350399,,,2,,,,,0,0,0,0
67171013,,,2,,,,,0,0,0,0
305001163,,,2,,,,,0,0,0,0
4254675664,,,2,,,,,0,0,0,0
3381908182,,,2,,,,,0,0,0,0
488067802,,,2,,,,,0,0,0,0
700994268,,,2,,,,,0,0,0,0
3285693150,,,2,,,,,0,0,0,0
2968507103,,,2,,,,,0,0,0,0
85349109,,,2,,,,,0,0,0,0
2271466230,,,2,,,,,0,0,0,0
585642752,,,2,,,,,0,0,0,0
1362218598849208320,,,2,,,,,0,0,0,0
1852773120,,,2,,,,,0,0,0,0
1436412482386550784,,,2,,,,,0,0,0,0
724952267162542080,,,2,,,,,0,0,0,0
52245251,,,2,,,,,0,2,2,0
1376140518103605249,,,2,,,,,0,0,0,0
628626183,,,2,,,,,0,0,0,0
3250066182,,,2,,,,,0,0,0,0
1430196796781912066,,,2,,,,,0,0,0,0
206017291,,,2,,,,,0,0,0,0
1389668038593634306,,,2,,,,,0,0,0,0
838066498782519298,,,2,,,,,0,0,0,0
1382749548578234370,,,2,,,,,0,0,0,0
1362578567557701635,,,2,,,,,0,0,0,0
314127120,,,2,,,,,0,0,0,0
2533511951,,,2,,,,,0,0,0,0
37597963,,,2,,,,,0,2,2,0
1429513454491164676,,,2,,,,,0,0,0,0
83153695,,,2,,,,,0,0,0,0
382210860,,,2,,,,,0,0,0,0
19198775,,,2,,,,,0,0,0,0
112767813,,,2,,,,,0,0,0,0
962073414,,,2,,,,,0,0,0,0
1196233544,,,2,,,,,0,3,3,0
23491400,,,2,,,,Activist Organization,45,0,45,0.141822
372577100,,,2,,,,,0,0,0,0
44962648,,,2,,,,,0,0,0,0
67662683,,,2,,,,,0,0,0,0
431141725,,,2,,,,,0,0,0,0
2707780448,,,2,,,,,0,2,2,0
1419539298,,,2,,,,,0,0,0,0
1537307496,,,2,,,,,0,0,0,0
2493477740,,,2,,,,,0,0,0,0
1373016955,,,2,,,,,0,4,4,0
1138564320390836224,,,2,,,,,0,0,0,0
1300624324206817280,,,2,,,,,0,2,2,0
1433922677681451008,,,2,,,,,0,0,0,0
1288197903719100416,,,2,,,,,0,0,0,0
1012692323669405696,,,2,,,,,0,0,0,0
1095173919491780608,,,2,,,,,0,0,0,0
1263895193784184832,,,2,,,,,0,0,0,0
1212089073323503616,,,2,,,,,0,0,0,0
830585528961495040,,,2,,,,,0,0,0,0
1070152726141497345,,,2,,,,,0,0,0,0
2586530690,,,2,,,,,0,2,2,0
1357304889831878657,,,2,,,,,0,0,0,0
1239567083404292097,,,2,,,,,0,0,0,0
1265835600923357185,,,2,,,,,0,0,0,0
1440482023693381634,,,2,,,,,0,0,0,0
1015928973732114435,,,2,,,,,0,0,0,0
1443254711381946371,,,2,,,,,0,0,0,0
1038193556,,,2,,,,,0,0,0,0
1139932775388049414,,,2,,,,,0,0,0,0
2469606308,,,2,,,,,0,0,0,0
36877221,,,2,,,,,0,0,0,0
12923812,,,2,,,,,0,0,0,0
246657960,,,2,,,,,0,0,0,0
261788602,,,2,,,,,0,3,3,0
26186692,,,2,,,,,0,0,0,0
2448257995,,,2,,,,,0,0,0,0
1060336591,,,2,,,,,0,0,0,0
14422995,,,2,,,,,0,0,0,0
1069093860,,,2,,,,,0,0,0,0
274633701,,,2,,,,,0,0,0,0
1932563430,,,2,,,,,0,0,0,0
169268197,,,2,,,,,0,3,3,0
2432750568,,,2,,,,,0,0,0,0
1126462440,,,2,,,,,0,0,0,0
67793897,,,2,,,,,0,0,0,0
602903529,,,2,,,,,0,0,0,0
2291905512,,,2,,,,,0,0,0,0
239096810,,,2,,,,,0,0,0,0
17929195,,,2,,,,,0,0,0,0
34182134,,,2,,,,,0,0,0,0
206296054,,,2,,,,,0,0,0,0
3237884919,,,2,,,,,0,0,0,0
15782904,,,2,,,,,0,0,0,0
766377865520775168,,,2,,,,,0,0,0,0
842121813278752768,,,2,,,,,0,0,0,0
844452866,,,2,,,,,0,0,0,0
64099329,,,2,,,,,0,0,0,0
740981264740679681,,,2,,,,,0,0,0,0
1380673186505850881,,,2,,,,,0,0,0,0
1364756283186905089,,,2,,,,,0,0,0,0
2209641480,,,2,,,,,0,0,0,0
1379486103707746306,,,2,,,,,0,0,0,0
730826158258946050,,,2,,,,,0,0,0,0
590165011,,,2,,,,,0,2,2,0
1382405059670081540,,,2,,,,,0,0,0,0
1040503837,,,2,,,,,0,0,0,0
2300474413,,,2,,,,,0,0,0,0
428602423,,,2,,,,,0,0,0,0
15012924,,,2,,,,,0,0,0,0
14079041,,,2,,,,Activist Organization,51,0,51,0.198776
26498121,,,2,,,,,0,0,0,0
205091914,,,2,,,,,0,2,2,0
3254400099,,,2,,,,,0,0,0,0
38720614,,,2,,,,,0,0,0,0
20395112,,,2,,,,,0,0,0,0
71464042,,,2,,,,,0,0,0,0
343626865,,,2,,,,,0,0,0,0
1238447220,,,2,,,,,0,0,0,0
3289453684,,,2,,,,,0,0,0,0
803502925209178112,,,2,,,,,0,0,0,0
779175673264902144,,,2,,,,,0,3,3,0
875672733752987649,,,2,,,,,0,2,2,0
705167144078577664,,,2,,,,,0,2,2,0
342168708,,,2,,,,,0,0,0,0
1142048265346715649,,,2,,,,,0,0,0,0
770683230223634433,,,2,,,,,0,0,0,0
204846220,,,2,,,,,0,0,0,0
575698060,,,2,,,,,0,0,0,0
880997516,,,2,,,,,0,0,0,0
35476624,,,2,,,,,0,0,0,0
570078368,,,2,,,,,0,0,0,0
193721508,,,2,,,,,0,0,0,0
366171300,,,2,,,,,0,2,2,0
2814653607,,,2,,,,,0,0,0,0
823096488,,,2,,,,,0,0,0,0
3492639915,,,2,,,,,0,0,0,0
24573102,,,2,,,,,0,2,2,0
252073146,,,2,,,,,0,0,0,0
1687712964,,,2,,,,,0,0,0,0
74937543,,,2,,,,,0,2,2,0
3676427473,,,2,,,,,0,0,0,0
380327126,,,2,,,,,0,0,0,0
498423001,,,2,,,,,0,0,0,0
158414044,,,2,,,,,0,0,0,0
15480029,,,2,,,,,0,0,0,0
21951711,,,2,,,,Activist Organization,33,0,33,0.104003
1176801,,,2,,,,,0,0,0,0
145757413,,,2,,,,,0,0,0,0
1025381606,,,2,,,,,0,0,0,0
591459578,,,2,,,,,0,0,0,0
267941120,,,2,,,,,0,0,0,0
1214940329427771392,,,2,,,,,0,0,0,0
1242970742347702272,,,2,,,,,0,0,0,0
1268920433086210048,,,2,,,,,0,0,0,0
1229442788623818752,,,2,,,,,0,0,0,0
709941422246330368,,,2,,,,,0,0,0,0
460592390,,,2,,,,,0,0,0,0
780111689626681344,,,2,,,,,0,3,3,0
1250609616192446466,,,2,,,,,0,0,0,0
3029210380,,,2,,,,,0,0,0,0
2988258574,,,2,,,,,0,0,0,0
1267810083389480963,,,2,,,,,0,0,0,0
840697793618550787,,,2,,,,,0,0,0,0
702598323958620163,,,2,,,,,0,0,0,0
1251332171211644931,,,2,,,,,0,0,0,0
1962931488,,,2,,,,,0,0,0,0
2262160692,,,2,,,,,0,2,2,0
15275330,,,2,,,,,0,0,0,0
67278150,,,2,,,,,0,0,0,0
27497799,,,2,,,,,0,0,0,0
17569096,,,2,,,,,0,0,0,0
237720914,,,2,,,,,0,0,0,0
1511667030,,,2,,,,,0,3,3,0
8820062,,,2,,,,,0,0,0,0
1573418346,,,2,,,,,0,0,0,0
216438127,,,2,,,,,0,0,0,0
89609585,,,2,,,,,0,0,0,0
755749623491244032,,,2,,,,,0,0,0,0
776153719675072512,,,2,,,,,0,0,0,0
768559569891012608,,,2,,,,,0,0,0,0
823265236916416512,,,2,,,,,0,0,0,0
713570612841676800,,,2,,,,,0,0,0,0
771715827800342528,,,2,,,,,0,0,0,0
936473743387394048,,,2,,,,,0,0,0,0
3145151881,,,2,,,,,0,0,0,0
990157084560850944,,,2,,,,,0,0,0,0
20346252,,,2,,,,,0,2,2,0
2456090006,,,2,,,,,0,0,0,0
302593437,,,2,,,,,0,3,3,0
25703839,,,2,,,,,0,0,0,0
877347579180220417,,,2,,,,,0,2,2,0
354964895,,,2,,,,,0,0,0,0
523351475,,,2,,,,,0,0,0,0
77247925,,,2,,,,,0,0,0,0
1236439017433989122,,,2,,,,,0,0,0,0
16135612,,,2,,,,,0,2,2,0
322106815,,,2,,,,,0,0,0,0
2254247360,,,2,,,,,0,0,0,0
88036806,,,2,,,,,0,0,0,0
1197864396,,,2,,,,,0,0,0,0
119797208,,,2,,,,,0,0,0,0
1927067096,,,2,,,,,0,0,0,0
343627226,,,2,,,,,0,0,0,0
404256223,,,2,,,,,0,0,0,0
246380006,,,2,,,,,0,0,0,0
76264942,,,2,,,,,0,0,0,0
247412217,,,2,,,,Activist Organization,2,0,2,0.006303
624883194,,,2,,,,,0,0,0,0
19478009,,,2,,,,,0,3,3,0
29545977,,,2,,,,Activist Organization,2,1,3,0.006303
153515520,,,2,,,,,0,0,0,0
1185990712132812800,,,2,,,,,0,0,0,0
719557076599619584,,,2,,,,,0,0,0,0
1184184022177595392,,,2,,,,,0,0,0,0
1120673221236408320,,,2,,,,,0,0,0,0
1128366660128260097,,,2,,,,,0,0,0,0
1204829532529803265,,,2,,,,,0,0,0,0
1088791968451313665,,,2,,,,,0,0,0,0
1076249609125675010,,,2,,,,,0,0,0,0
1177657984220053506,,,2,,,,,0,0,0,0
440923660,,,2,,,,,0,0,0,0
190010892,,,2,,,,,0,0,0,0
146093582,,,2,,,,,0,0,0,0
1511003670,,,2,,,,,0,0,0,0
436737559,,,2,,,,,0,0,0,0
273683993,,,2,,,,,0,2,2,0
122525211,,,2,,,,,0,0,0,0
2171336220,,,2,,,,,0,2,2,0
2502596130,,,2,,,,,0,0,0,0
874599972,,,2,,,,,0,0,0,0
9917992,,,2,,,,,0,0,0,0
1205581352,,,2,,,,,0,0,0,0
169670184,,,2,,,,,0,2,2,0
57759275,,,2,,,,,0,0,0,0
165942840,,,2,,,,,0,0,0,0
560903736,,,2,,,,,0,0,0,0
1010557821614739456,,,2,,,,,0,3,3,0
524785211,,,2,,,,,0,3,3,0
1618990652,,,2,,,,,0,0,0,0
1089918530,,,2,,,,,0,0,0,0
38221378,,,2,,,,,0,0,0,0
965028316460797953,,,2,,,,,0,0,0,0
2655180373,,,2,,,,,0,0,0,0
393713239,,,2,,,,,0,0,0,0
7312992,,,2,,,,,0,0,0,0
14177893,,,2,,,,,0,0,0,0
549598823,,,2,,,,,0,0,0,0
414275183,,,2,,,,,0,0,0,0
2400409201,,,2,,,,,0,0,0,0
4308416115,,,2,,,,,0,0,0,0
351155835,,,2,,,,,0,0,0,0
1395062400,,,2,,,,,0,0,0,0
1279605491270733824,,,2,,,,,0,0,0,0
1067154574278971392,,,2,,,,,0,0,0,0
1317998036132352000,,,2,,,,,0,0,0,0
1022679197976678400,,,2,,,,,0,0,0,0
1262878353431777280,,,2,,,,,0,0,0,0
960624707820113920,,,2,,,,,0,0,0,0
726839398373838848,,,2,,,,,0,3,3,0
1060751566657867776,,,2,,,,,0,0,0,0
1240478580510871552,,,2,,,,,0,0,0,0
3300693633,,,2,,,,,0,0,0,0
1204430581410353154,,,2,,,,,0,0,0,0
1068193791511678977,,,2,,,,,0,0,0,0
97121931,,,2,,,,,0,0,0,0
68966030,,,2,,,,,0,4,4,0
2430047892,,,2,,,,,0,0,0,0
2828187289,,,2,,,,,0,0,0,0
1156602559378804741,,,2,,,,,0,0,0,0
135624348,,,2,,,,,0,0,0,0
823680319274381312,,,2,,,,,0,0,0,0
1335769353124343808,,,2,,,,,0,0,0,0
15300266,,,2,,,,,0,0,0,0
118429360,,,2,,,,,0,0,0,0
1421932208,,,2,,,,,0,0,0,0
248911548,,,2,,,,,0,0,0,0
220518078,,,2,,,,,0,0,0,0
47781573,,,2,,,,,0,0,0,0
270423756,,,2,,,,,0,0,0,0
27817680,,,2,,,,,0,0,0,0
491779798,,,2,,,,,0,0,0,0
310425304,,,2,,,,,0,4,4,0
2439108320,,,2,,,,,0,0,0,0
703436516,,,2,,,,,0,0,0,0
389936872,,,2,,,,,0,0,0,0
1281660648,,,2,,,,,0,0,0,0
21108458,,,2,,,,,0,0,0,0
2201466604,,,2,,,,,0,0,0,0
1615902452,,,2,,,,,0,0,0,0
3313678069,,,2,,,,,0,4,4,0
1041561337,,,2,,,,,0,0,0,0
1171471512085389312,,,2,,,,,0,0,0,0
1346332104234295296,,,2,,,,,0,0,0,0
1170096714155483136,,,2,,,,,0,0,0,0
98588419,,,2,,,,,0,0,0,0
1126848839594467328,,,2,,,,,0,0,0,0
1122706063466356737,,,2,,,,,0,0,0,0
1187944161464475648,,,2,,,,,0,2,2,0
2414991108,,,2,,,,,0,0,0,0
1143424329264324609,,,2,,,,,0,0,0,0
959432437754421249,,,2,,,,,0,2,2,0
1232471924145577985,,,2,,,,,0,0,0,0
992724265609912321,,,2,,,,,0,0,0,0
2248922893,,,2,,,,,0,0,0,0
78403337,,,2,,,,,0,0,0,0
1051514280749752321,,,2,,,,,0,2,2,0
2912843536,,,2,,,,,0,0,0,0
15619857,,,2,,,,,0,0,0,0
518010642,,,2,,,,,0,0,0,0
1337783599446286338,,,2,,,,,0,0,0,0
1345473368494104580,,,2,,,,,0,0,0,0
66852639,,,2,,,,,0,0,0,0
3133994786,,,2,,,,,0,0,0,0
2167166754,,,2,,,,,0,3,3,0
1077139237,,,2,,,,,0,0,0,0
139261738,,,2,,,,,0,0,0,0
242063148,,,2,,,,,0,0,0,0
1174774009361260553,,,2,,,,,0,0,0,0
18519855,,,2,,,,,0,0,0,0
160429871,,,2,,,,,0,2,2,0
10155832,,,2,,,,,0,0,0,0
217610069,,,2,,,,,0,0,0,0
94885717,,,2,,,,,0,0,0,0
240908125,,,2,,,,,0,0,0,0
373667686,,,2,,,,,0,0,0,0
1438300010,,,2,,,,,0,0,0,0
19773291,,,2,,,,,0,0,0,0
96450418,,,2,,,,,0,0,0,0
2694371191,,,2,,,,,0,0,0,0
416470909,,,2,,,,,0,0,0,0
224737149,,,2,,,,,0,2,2,0
407943040,,,2,,,,,0,0,0,0
1024397417423106048,,,2,,,,,0,0,0,0
1373493122,,,2,,,,,0,0,0,0
14415745,,,2,,,,,0,0,0,0
999320625117196288,,,2,,,,,0,0,0,0
1097531188338552832,,,2,,,,,0,0,0,0
1017842910740410368,,,2,,,,,0,0,0,0
986519394997039104,,,2,,,,,0,0,0,0
975519759105060864,,,2,,,,,0,4,4,0
1109141736972939264,,,2,,,,,0,2,2,0
1021070140463443968,,,2,,,,,0,0,0,0
1057723606027792385,,,2,,,,,0,0,0,0
1004371050216353793,,,2,,,,,0,0,0,0
1050404170195333121,,,2,,,,,0,0,0,0
1182947209,,,2,,,,,0,0,0,0
1110790944821932034,,,2,,,,,0,0,0,0
1308040042724519939,,,2,,,,,0,0,0,0
1251380029428133891,,,2,,,,,0,0,0,0
1232369847134121986,,,2,,,,,0,0,0,0
17536922,,,2,,,,,0,0,0,0
138418077,,,2,,,,,0,0,0,0
579614622,,,2,,,,,0,0,0,0
